'Cadelbosco di Sopra',0.087407,0.5311,0.037641,0.250054,0.289722,0.130476,0.139881,0.086597,0.160501,0.011931,0.205272,0.161267,0.153143,0.05709,0.111528,0.160742,0.042773,0.255844,0.415525,cluster3
'Campagnola Emilia',0.08233,0.54067,0.009349,0.131958,0.115773,0.044426,0.078223,0.032881,0.099767,0.062285,0.028954,0.105112,0.112,0.033955,0.090909,0.124253,0.029499,0.042208,0.082192,cluster0
Campegine,0.080591,0.475735,0.032065,0.122853,0.02278,0.026562,0.072589,0.053347,0.122196,0.008291,0.027226,0.053276,0.126857,0.017537,0.049672,0.094055,0.020649,0.069481,0.041096,cluster1
Carpineti,0.015019,0.656186,0.001148,0.000408,0.001382,0.005254,0.003968,0.010885,0.190213,0.008493,0.189283,0.142549,0.134857,0.060448,0.076382,0.266751,0.108407,0.138312,0.091324,cluster0
Casalgrande,0.183055,0.673958,0.01632,0.430105,0.017971,0.01479,0.102045,0.014527,0.228372,0.089585,0.264045,0.132469,0.234286,0.099627,0.260075,0.323058,0.216814,0.211688,0.214612,cluster7
Casina,0.024272,0.636364,0.003444,0.002474,0.002995,0.002095,0.002074,0.002448,0.202447,0.033771,0.162921,0.156947,0.161143,0.088433,0.143393,0.322114,0.136431,0.262338,0.43379,cluster0
Castellarano,0.094176,0.658237,0.003936,0.001201,0.001987,0.009082,0.006737,0.020753,0.167929,0.044489,0.256266,0.087113,0.129143,0.040299,0.106373,0.253224,0.223451,0.103896,0.09589,cluster0
'Castelnovo di Sotto',0.086091,0.411483,0.022716,0.206453,0.246897,0.110757,0.112347,0.046222,0.193708,0.051972,0.109334,0.193665,0.219429,0.091418,0.177601,0.152249,0.045723,0.07013,0.114155,cluster1
'Castelnovo ne  Monti',0.037967,0.727273,0.002132,0.001321,0.00239,0.006172,0.005896,0.012685,0.202156,0.227705,0.305964,0.357091,0.437714,0.215299,0.239456,0.481913,0.234513,0.235714,0.164384,cluster5
Cavriago,0.209316,0.615174,0,0.232974,0,0,0.054528,0,0.112584,0.070981,0.22299,0.093593,0.150857,0.073134,0.162137,0.231205,0.106195,0.116883,0.009132,cluster0
Canossa,0.024441,0.637047,0.010907,0.003531,0.006509,0.008906,0.00732,0.017478,0.132683,0.043478,0.099827,0.174226,0.2,0.069776,0.114339,0.147216,0.042773,0.144156,0.091324,cluster0
Correggio,0.118419,0.643199,0.028047,0.596368,0,0,0.248696,0.020055,0.467958,0.279272,0.227312,0.732181,0.501714,0.206716,0.444236,0.535074,0.2559,0.181169,0.283105,cluster6
Fabbrico,0.099836,0.516746,0.010497,0.160761,0.19284,0.075956,0.075436,0.064441,0.076318,0.072801,0.039326,0.095752,0.110857,0.030224,0.076382,0.101919,0.042773,0.031169,0.027397,cluster1
Gattatico,0.048066,0.505126,0.009349,0.141711,0.129626,0.084248,0.135225,0.022441,0.091902,0.02002,0.209594,0.073434,0.250286,0.100373,0.103093,0.121736,0.019912,0.066883,0.159817,cluster1
Gualtieri,0.064393,0.344498,0.008201,0.158935,0.191199,0.114558,0.114231,0.107926,0.201136,0.021436,0.069576,0.190785,0.385143,0.049254,0.116682,0.1447,0.033923,0.107143,0.086758,cluster1
Guastalla,0.101416,0.337662,0.013039,0.031038,0.425827,0.170084,0.069185,0.11423,0.302505,0.067745,0.222558,0.598992,0.4,0.095522,0.191659,0.251022,0.091445,0.212987,0.182648,cluster6
Luzzara,0.082831,0.276828,0.00451,0.001417,0.264061,0.123816,0.02465,0.080547,0.281678,0.01456,0.038462,0.297336,0.312,0.095149,0.219775,0.087134,0.04056,0.124675,0.127854,cluster1
'Montecchio Emilia',0.155489,0.616541,0.006889,0.245057,0.034415,0.01186,0.078247,0.015154,0.152636,0.049343,0.217805,0.187905,0.154286,0.058955,0.134021,0.267694,0.114307,0.150649,0.187215,cluster0
Novellara,0.084122,0.520164,0.012875,0.323228,0.228321,0.144787,0.18644,0.082025,0.319837,0.001213,0.085566,0.115191,0.166857,0.094776,0.232896,0.135263,0.05826,0.234416,0.187215,cluster3
Poviglio,0.059255,0.315106,0.015253,0.169241,0.154249,0.11856,0.139736,0.047523,0.224148,0.026289,0.118842,0.11951,0.222857,0.084701,0.160262,0.243158,0.075959,0.168831,0.16895,cluster1
'Quattro Castella',0.101923,0.646617,0.012957,0.246451,0.020851,0.005919,0.077979,0.008671,0.279348,0.055005,0.140449,0.174946,0.070857,0.082463,0.221649,0.374961,0.093658,0.108442,0.054795,cluster0
Reggiolo,0.075922,0.43404,0.000328,0.000625,0.265444,0.137115,0.018054,0.008661,0.186135,0.056421,0.092913,0.11879,0.147429,0.051119,0.140112,0.121107,0.025811,0.144156,0.086758,cluster1
'Rio Saliceto',0.097061,0.567327,0.007463,0.146347,0.020793,0.044764,0.072392,0.040159,0.051704,0.088979,0.079516,0.073434,0.133714,0.029104,0.069822,0.116074,0.044248,0.035714,0.018265,cluster0
Rolo,0.102346,0.511962,0.003198,0.096212,0.116292,0.045543,0.040067,0.025074,0.068162,0.063094,0.006482,0.080634,0.122286,0.026119,0.074039,0.048128,0.025811,0.015584,0,cluster1
Rubiera,0.211459,0.662338,0.026816,0.346434,0.275322,0.02505,0.080838,0.024839,0.100204,0.153893,0.150389,0.12311,0.065143,0.060075,0.197282,0.215477,0.186578,0.127273,0.109589,cluster2
'San Martino in Rio',0.127782,0.654135,0.000328,0.18673,0,0,0.072892,0.000791,0.094232,0.128008,0.028954,0.12023,0.181714,0.096269,0.093252,0.181504,0.074484,0.096104,0.191781,cluster0
'San Polo d Enza',0.067688,0.634313,0.002706,0.102073,0.005645,0.012134,0.04097,0.020517,0.102971,0.051972,0.174589,0.114471,0.205714,0.058955,0.087629,0.207298,0.067109,0.109091,0.205479,cluster0
'Sant Ilario d Enza',0.199871,0.546138,0.002296,0.262786,0.166863,0.014362,0.06492,0.007156,0.129624,0.017189,0.111495,0.020878,0.057143,0.018284,0.055764,0.156968,0.174779,0.05974,0.050228,cluster0
Scandiano,0.184707,0.671907,0.036247,0.493694,0.017712,0.007064,0.101743,0.012392,0.263763,0.313043,0.369058,0.308855,0.376,0.201119,0.367854,0.625668,0.285398,0.223377,0.232877,cluster7
Toano,0.022651,0.698565,0.006561,0.002546,0.003312,0.009413,0.007531,0.019826,0.167201,0.024874,0.203544,0.195104,0.304,0.08806,0.10403,0.281535,0.074484,0.166234,0.118721,cluster0
Vetto,0.011378,0.682843,0.000164,0.000865,0.001382,0.009846,0.009003,0.024976,0.109962,0.008898,0.12057,0.103672,0.090286,0.060448,0.122306,0.126455,0.028024,0.094156,0.022831,cluster0
'Vezzano sul Crostolo',0.039546,0.643199,0.039856,0.015206,0.033666,0.00628,0.003777,0.009059,0.146228,0.030536,0.042783,0.186465,0.227429,0.041791,0.089035,0.221139,0.106932,0.172727,0.159817,cluster0
Viano,0.025644,0.650718,0.000492,0.001634,0.022982,0.005428,0.001314,0.001148,0.150743,0.001011,0.003889,0.050396,0.226286,0.051866,0.082006,0.188739,0.075221,0.056494,0.054795,cluster0
'Villa Minozzo',0.006707,0.9419,0.001394,0.000504,0.001066,0.01331,0.012363,0.029781,0.327993,0.06087,0.085566,0.37365,0.592,0.168284,0.152296,0.375904,0.090708,0.318182,0.228311,cluster5
Ventasso,0.004747,0.95352,0.000656,0.000288,0.000346,0.014978,0.014826,0.041242,0.386105,0.058847,0.318928,0.315335,0.804571,0.221642,0.266635,0.351368,0.109882,0.406494,0.438356,cluster5
Bastiglia,0.144937,0.628161,0.003608,0.012324,0.114765,0.033638,0.006327,0.004951,0.038887,0.042669,0.013829,0.078474,0.038857,0.000373,0.022024,0.058194,0.045723,0.016883,0,cluster4
